Year,valuation,Long,Lat
2022,1500,-71.09653386,42.33223965
2023,2475000,-71.09622156,42.33186697
2022,1500,-71.06491032,42.29599765
2015,5000,-71.06481241,42.29575031
2021,488000,-71.11109487,42.30684172
2020,700,-71.08574828,42.29837218
2018,10000,-71.05846918,42.37565063
2018,2500,-71.03955562,42.38074176
2023,5000,-71.14938072,42.28083659
2023,400,-71.14728696,42.28084627
2017,140001,-71.06786634,42.34989192
2019,48000,-71.06901227,42.34886943
2016,13140,-71.05087693,42.33692151
2022,3380000,-71.04674524,42.33580914
2021,15000,-71.04124588,42.33590201
2022,10000,-71.03973099,42.33616709
2022,2500,-71.0477713,42.33724542
2012,1000,-71.14992461,42.28505535
2015,700,-71.14912561,42.27982424
2016,9500,-71.1541348,42.28004516
2019,1500,-71.04965687,42.33702679
2021,38500,-71.04682417,42.33544895
2017,600000,-71.05007117,42.33777621
2020,9000,-71.04713364,42.33566986
2010,500,-71.04839893,42.33651978
2010,19700,-71.07686532,42.33827992
2017,75,-71.07340222,42.34057932
2021,7500,-71.11493609,42.26053633
2022,17707.64,-71.11471225,42.26051484
2022,77530,-71.06051806,42.37331865
2021,1636.13,-71.06199395,42.31588834
2016,500,-71.05922174,42.37633113
2023,1,-71.05964656,42.37615878
2022,1000,-71.08319608,42.29792574
2015,600,-71.05047256,42.33640969
2022,15000,-71.05001809,42.33615068
2018,12853,-71.07146686,42.34665896
2019,300000,-71.06071352,42.31110639
2020,23195,-71.06657258,42.37800454
2016,200,-71.03413301,42.38025448
2023,2534.01,-71.0344143,42.38018564
2020,251500,-71.03444201,42.37986481
2014,18000,-71.0759189,42.34292962
2023,600,-71.06663043,42.38066458
2013,3800,-71.04814983,42.2873542
2022,107808,-71.05744552,42.3584675
2022,1,-71.14673026,42.34283021
2014,11000,-71.14859625,42.34423904
2024,9000,-71.15024717,42.34157805
2023,1000,-71.05081201,42.35475312
2022,2000,-71.05941822,42.35361405
2019,4000,-71.15669396,42.26342913
2022,200,-71.1183036,42.25706671
2016,850,-71.14939355,42.3511411
2015,2900,-71.02444219,42.38175915
2014,1000,-71.04038061,42.33590243
2010,11600,-71.0477819,42.33841132
2023,29011500,-71.03854142,42.3396733
2017,500,-71.04966984,42.33958759
2016,46900,-71.04949628,42.33904323
2017,450,-71.14752307,42.27979918
2023,553260,-71.04731838,42.33574428
2022,7000,-71.04946005,42.33647912
2020,975,-71.03977058,42.33657258
2022,5020,-71.03944197,42.33610922
2023,1554131,-71.07510971,42.33622393
2017,14220,-71.07444727,42.33776253
2022,2000,-71.04887147,42.33605082
2022,14500,-71.04015851,42.33761582
2021,7000,-71.05305236,42.28259114
2017,9000,-71.05027882,42.28026546
2015,0,-71.0538162,42.27954378
2016,12806.91,-71.07884132,42.34410068
2018,500,-71.05086719,42.33664993
2023,12200,-71.04922126,42.33630065
2023,25000,-71.06895446,42.34290417
2011,9000,-71.06889918,42.34246881
2024,3000,-71.07255719,42.34120405
2013,0,-71.03413934,42.36750128
2010,2497.47,-71.14953195,42.27221084
2013,7650,-71.12672642,42.36069507
2017,45300,-71.05195785,42.28006598
2019,8000,-71.12157914,42.25987323
2015,780,-71.05577187,42.28829467
2015,3000,-71.05561933,42.28833359
2012,42000,-71.04805063,42.33382024
2014,8500,-71.05793638,42.32630614
2023,2300,-71.02978174,42.3342907
2011,125200,-71.02893069,42.33250985
2017,5900,-71.02893261,42.33262109
2019,200,-71.0683693,42.35967262
2014,22000,-71.06836651,42.35989849
2018,3200,-71.07325849,42.34275992
2021,1000,-71.07312749,42.34284137
2023,92,-71.08079322,42.31138938
2018,5600,-71.07938003,42.32115361
2022,6200,-71.07146168,42.34569421
2019,350,-71.07519235,42.31324482
2022,400,-71.07475851,42.31351755
2023,4000,-71.08507643,42.27635734
2013,5000,-71.08485852,42.27445154
2015,6000,-71.15343697,42.26677921
2015,2000,-71.15321329,42.26658195
2012,2000,-71.13443163,42.34794777
2021,500,-71.05822625,42.32658321
2015,460,-71.0583371,42.32651059
2023,63000,-71.04696117,42.35445109
2023,29000,-71.12951061,42.24591782
2023,2156.74,-71.06661206,42.38004536
2019,0,-71.06905318,42.34458677
2013,0,-71.08122399,42.33851978
2023,131273,-71.08147984,42.33836379
2012,5500,-71.15284166,42.2673084
2014,500,-71.15237247,42.2673259
2017,10000,-71.06967911,42.36188551
2019,1000,-71.05391381,42.34107795
2016,9250,-71.03763951,42.33187901
2019,825071,-71.081438,42.33999091
2024,10600,-71.08106781,42.33959626
2022,5000,-71.08134349,42.3398892
2022,2500,-71.07484597,42.33976517
2019,39950,-71.07283258,42.341138
2024,25100,-71.07887532,42.34473971
2016,4750,-71.08104116,42.34517482
2014,35000,-71.079098,42.3442768
2019,1000,-71.0507248,42.35019214
2023,4950,-71.06797297,42.34614892
2023,2000,-71.06494275,42.34415986
2015,800,-71.03978586,42.33710397
2011,5640,-71.03910714,42.33626059
2014,1164,-71.03970103,42.33607787
2021,872000,-71.04096172,42.33576204
2022,13400,-71.06461413,42.27246248
2015,107000,-71.10001186,42.31905143
2018,6000,-71.099945,42.31901704
2019,575000,-71.04531839,42.33439893
2019,14855,-71.12554006,42.27548161
2015,0,-71.04971019,42.29265893
2024,10000,-71.1116634,42.2979667
2023,2800,-71.02911757,42.36407136
2015,96300,-71.04770635,42.33253137
2013,550900,-71.05883894,42.37676416
2023,450,-71.11079812,42.30694116
2023,4394.1,-71.05017475,42.38320016
2012,492,-71.17070344,42.27190129
2019,6000,-71.09261675,42.32708885
2018,1200,-71.09229842,42.32691861
2023,7625,-71.08368779,42.33013962
2010,9000,-71.05908775,42.30716759
2018,4866.92,-71.05903547,42.3074163
2022,28050,-71.03384691,42.33637088
2020,350000,-71.0625537,42.37834392
2016,2000,-71.06242124,42.37833655
2017,2150,-71.0932925,42.32780354
2021,1810000,-71.0731785,42.35410838
2014,4800,-71.06279694,42.34798204
2017,5000,-71.1036332,42.3163724
2018,1200,-71.10411534,42.31583082
2016,2500,-71.10425291,42.31564524
2021,2500,-71.12192031,42.25402151
2016,35926,-71.17149424,42.35164242
2021,3302,-71.09282892,42.32640997
2022,300,-71.09218103,42.32544869
2011,20850,-71.07279562,42.34693146
2024,7000,-71.04022808,42.37384579
2015,9000,-71.15196789,42.2602659
2016,20000,-71.1521187,42.26038575
2017,4000,-71.15411361,42.34372113
2021,1166,-71.10795592,42.30457864
2016,2000,-71.14872456,42.27352789
2017,10800,-71.03385785,42.33759483
2023,11000,-71.15240089,42.2793781
2010,10483,-71.16527206,42.27166306
2013,400,-71.08036159,42.34498708
2023,900,-71.08016912,42.34572967
2010,2500,-71.15020107,42.34277366
2021,2500,-71.14939039,42.34186537
2021,26400,-71.05956075,42.29003335
2019,3500,-71.06257078,42.290265
2014,8000,-71.05782925,42.29259102
2012,17000,-71.06577585,42.35959235
2014,1100,-71.12051511,42.25046104
2023,1500,-71.12771416,42.35538182
2016,5600,-71.12504842,42.35988569
2023,5000,-71.06308723,42.35484864
2020,26600.24,-71.06132659,42.28964114
2013,6000,-71.06554013,42.29062357
2019,1500,-71.15457093,42.27704048
2023,38500,-71.13021307,42.34987254
2014,3500,-71.10407136,42.32105742
2023,11303.41,-71.10410762,42.3211465
2019,400,-71.10145519,42.3157794
2022,1000,-71.05859203,42.31766849
2020,5000,-71.06280799,42.37798435
2019,11440,-71.06294063,42.30600719
2019,25153,-71.06317321,42.30574543
2019,2500,-71.06302388,42.30619539
2016,327000,-71.07633642,42.34273166
2023,26000,-71.08438572,42.33570409
2011,6500,-71.08382614,42.33625099
2010,287000,-71.04877529,42.33849186
2014,0,-71.06178602,42.27174628
2015,1250,-71.11022553,42.26849807
2022,12000,-71.06483227,42.38161985
2023,12000,-71.16447676,42.35358451
2023,4500,-71.16417365,42.35325024
2012,5000,-71.16436048,42.35326916
2020,700,-71.08119538,42.33161667
2019,800,-71.03607215,42.33632171
2012,1000,-71.03597314,42.33605071
2015,3000,-71.11757028,42.30615674
2015,2000,-71.10678371,42.30560047
2020,650,-71.12523977,42.28727182
2023,850,-71.04358458,42.33428494
2017,9000,-71.1299649,42.23821382
2017,800,-71.16013526,42.28606086
2017,200,-71.1592407,42.28565941
2023,13500,-71.06932113,42.38161209
2020,4140,-71.06878567,42.38184706
2018,4800,-71.06929042,42.38155364
2022,1500,-71.10287901,42.32070675
2020,9128.03,-71.05591409,42.32897729
2010,1500,-71.04770111,42.33213716
2020,1600000,-71.10821634,42.30979241
2018,350,-71.1361366,42.35436881
2023,2000,-71.17092039,42.27205526
2022,14350,-71.11309898,42.31923821
2012,0,-71.11889579,42.3063344
2017,20000,-71.05950146,42.37651546
2011,0,-71.04291419,42.33613383
2017,850,-71.05345791,42.30260613
2023,7000,-71.11652338,42.30403584
2023,2620.74,-71.11636805,42.30427843
2023,200,-71.03600247,42.3345759
2016,1000,-71.03634368,42.33461147
2017,8000,-71.1641619,42.35176214
2019,4000,-71.11493412,42.30309927
2014,0,-71.04022442,42.33494421
2022,1200,-71.03300079,42.33176489
2010,198943,-71.05111931,42.33692702
2021,4900,-71.0411398,42.33151341
2017,1000,-71.04121479,42.33151278
2015,1665,-71.05435659,42.31639005
2021,4300,-71.02958586,42.33467858
2018,8000,-71.06491679,42.30697982
2022,38000,-71.04769583,42.33200427
2012,1000,-71.03280127,42.36946236
2021,1500,-71.06255523,42.31745805
2023,16000,-71.06784705,42.29081534
2010,0,-71.0751893,42.34238136
2015,1550,-71.07878718,42.33982299
2013,500,-71.03943549,42.33589582
2022,4000,-71.08051202,42.34544477
2020,50,-71.04398973,42.33575529
2023,1000,-71.04233942,42.33616687
2016,350,-71.04912507,42.33888368
2021,1075,-71.03905915,42.34310523
2023,2500,-71.04446807,42.33568671
2015,12000,-71.03731959,42.33801823
2013,4398.71,-71.17274012,42.34889952
2023,4000,-71.07961432,42.34914223
2023,29450,-71.06642046,42.27190035
2015,20000,-71.06393516,42.27110766
2024,38000,-71.05146511,42.27914277
2017,5000,-71.07247422,42.34712566
2021,5200,-71.10147021,42.32203396
2022,1300,-71.07690049,42.31050676
2022,28000,-71.05552467,42.31238316
2021,2500,-71.06086454,42.35223927
2022,250,-71.06671021,42.34206894
2020,15000,-71.06687767,42.34229983
2024,170,-71.16380172,42.26370744
2023,900000,-71.05326187,42.33106324
2020,1500,-71.16931657,42.27257306
2024,31000,-71.06570976,42.34370509
2023,272000,-71.07466458,42.33387893
2022,16590,-71.06973031,42.38127893
2015,450000,-71.10103568,42.32229337
2016,191200,-71.10121868,42.32208727
2022,15000,-71.16826365,42.35485824
2018,7000,-71.03708998,42.33209372
2020,6004,-71.08218872,42.31412833
2021,0,-71.05276512,42.35914152
2022,800,-71.03291229,42.36622156
2010,7000,-71.03337754,42.36633611
2022,2000,-71.05918716,42.37704172
2022,227448,-71.05514006,42.36708433
2023,775000,-71.06181705,42.35853741
2020,1716.67,-71.07215692,42.31657439
2016,0,-71.07018161,42.34842047
2021,2000,-71.07203049,42.34605435
2018,697166,-71.07135164,42.3453538
2016,1000,-71.07909869,42.34196954
2018,5000,-71.07452981,42.34327588
2014,1300,-71.07414062,42.34293378
2022,70,-71.07644822,42.34170331
2023,12000,-71.04520183,42.28376711
2009,5000,-71.06298545,42.27121547
2022,2300,-71.06083649,42.37454884
2014,500761,-71.06088762,42.37450022
2014,200,-71.03300103,42.33169658
2023,3800,-71.08943154,42.35016113
2021,2000,-71.09059512,42.34998501
2023,49912.9,-71.09034096,42.35001199
2024,19300,-71.09000268,42.35006479
2013,5000,-71.05114992,42.33709985
2022,9000,-71.04128562,42.33150756
2014,2000,-71.10446103,42.30347145
2015,300,-71.05496946,42.31644368
2021,6516,-71.05566434,42.31656831
2022,6000,-71.05559615,42.31632232
2022,7000,-71.05511169,42.31646902
2024,6500,-71.03844853,42.33453829
2020,500,-71.03818851,42.33448895
2014,2000,-71.06140827,42.37505969
2014,450000,-71.06088482,42.37498074
2023,2500,-71.0615934,42.35573054
2022,4000,-71.06084614,42.35549279
2015,6000,-71.10680382,42.32091787
2016,5000,-71.05850166,42.31906524
2017,2200,-71.05779447,42.31871015
2014,500,-71.0168714,42.38345069
2016,1650,-71.07068945,42.34421062
2016,8973.18,-71.07650855,42.34290784
2018,5323.55,-71.07654991,42.34295362
2013,21080,-71.03698966,42.33176669
2011,1000,-71.05520711,42.33533552
2024,25844.5,-71.07790571,42.34299453
2022,1500,-71.07758698,42.34307962
2012,3000,-71.13962409,42.29178678
2017,3000,-71.10804386,42.31625082
2021,20000,-71.03689688,42.33324578
2021,15700,-71.03682495,42.33324681
2024,11800,-71.11049066,42.31518386
2023,3000,-71.13318715,42.24315863
2023,10950,-71.09928758,42.31112948
2020,575,-71.09983232,42.31162003
2018,22974,-71.09967376,42.31155892
2010,25000,-71.05153981,42.33337703
2021,4000,-71.1144789,42.30387175
2010,50,-71.06287773,42.37979136
2010,137200,-71.0628349,42.37984885
2019,6138.38,-71.07929947,42.31991516
2018,8800,-71.07107962,42.27298376
2022,2000,-71.07553825,42.28919582
2021,1000,-71.15467684,42.29038565
2024,1500,-71.10957551,42.31461779
2022,300,-71.11315693,42.30004908
2023,7000,-71.07834418,42.30787524
2021,252500,-71.0750576,42.33084869
2021,46300,-71.1339567,42.28517595
2017,454000,-71.03916536,42.33268921
2014,4000,-71.02949577,42.33432894
2022,1350,-71.03021812,42.3354476
2024,27455,-71.03072163,42.33526757
2018,0,-71.14542791,42.3610335
2017,500,-71.16713821,42.27376403
2023,40655,-71.05539572,42.31651994
2010,26400,-71.05579296,42.31659079
2023,26500,-71.0383724,42.3345386
2021,3000.01,-71.0606042,42.35184619
2024,2000,-71.06686703,42.34188616
2024,10439,-71.0997375,42.3455191
2015,226,-71.12752455,42.27697792
2015,1830,-71.08630281,42.2987783
2017,300,-71.11849759,42.3060694
2020,9000,-71.12205786,42.26124149
2014,3600,-71.05786653,42.2920136
2022,31900,-71.06318715,42.36100423
2021,4491,-71.06112566,42.34933531
2016,15450,-71.0417878,42.33589628
2020,5500,-71.07842421,42.3394809
2022,5569,-71.07766593,42.3394435
2014,200,-71.03567965,42.33766204
2013,0,-71.04022509,42.33656929
2023,5000,-71.06828473,42.33614635
2020,50650,-71.08029591,42.34469289
2019,14000,-71.07900522,42.34609401
2021,1500,-71.06544895,42.34405579
2019,5130,-71.04470157,42.33588192
2019,500,-71.0420102,42.33605318
2011,4000,-71.03725481,42.3360217
2022,800,-71.0496533,42.34951973
2020,3300,-71.09639895,42.33191321
2015,2730208,-71.0489369,42.38296395
2010,1500,-71.14186438,42.28760716
2022,53450,-71.09245023,42.32721047
2020,2500,-71.05933498,42.30715584
2023,5000,-71.05957147,42.28212691
2022,3076,-71.0399465,42.38095648
2023,22830,-71.05931127,42.3763481
2021,1400,-71.05962106,42.37622616
2019,1000,-71.05930297,42.37605492
2016,0,-71.03763181,42.33774843
2019,500,-71.03763705,42.3379197
2024,800,-71.05038488,42.33640228
2017,1360,-71.04978174,42.3360222
2022,500,-71.07152519,42.34664383
2022,1800,-71.07158536,42.34662871
2022,1500,-71.06112522,42.31059288
2021,8575,-71.03395059,42.3800479
2010,0,-71.03403288,42.38001747
2013,25000,-71.06746521,42.34872405
2018,836586.17,-71.07471532,42.33625572
2017,165,-71.06761625,42.34945816
2012,200000,-71.05591108,42.33181926
2023,524866.67,-71.07944248,42.34017171
2022,0,-71.078872,42.34102198
2023,74000,-71.07588503,42.34433096
2021,8000,-71.08207623,42.34415601
2017,500,-71.13736331,42.35461448
2023,3200,-71.0775269,42.34523363
2023,1200,-71.07784796,42.34410497
2024,1500,-71.07885025,42.34622125
2022,0,-71.07889172,42.3437303
2021,11630,-71.07838191,42.34439714
2011,38000,-71.05051526,42.33643728
2016,75000,-71.05016848,42.33647096
2014,1074.44,-71.03944532,42.33696248
2023,12000,-71.04073338,42.33605907
2020,26784,-71.04502981,42.33562742
2014,909,-71.04137489,42.33588822
2017,11000,-71.05123413,42.3342813
2023,10619,-71.04687281,42.33520643
2022,16800,-71.07715765,42.34555885
2014,500,-71.07872416,42.34463282
2019,6800,-71.05832267,42.32638712
2022,2500,-71.16098921,42.29375079
2012,7300,-71.04728676,42.33745072
2017,543500,-71.0512908,42.38339077
2023,1200,-71.06661153,42.37834016
2020,5800,-71.06741459,42.3784348
2021,25000,-71.06465772,42.37682312
2021,16850,-71.06519096,42.37692111
2021,32861,-71.06354609,42.31125963
2023,28000,-71.11557194,42.31751841
2012,5924,-71.10455366,42.31450078
2021,2000,-71.07083865,42.34118432
2021,155000,-71.07633774,42.34335309
2021,2400,-71.07528569,42.34276767
2017,5775,-71.07235671,42.34560143
2020,2702.5,-71.08395809,42.33700024
2015,10000,-71.08514366,42.3354068
2013,5000,-71.07557332,42.34507822
2022,177050,-71.07795968,42.34123152
2013,650,-71.07436091,42.33680584
2020,1680,-71.06998665,42.33725576
2018,5000,-71.07658222,42.34162946
2022,1000,-71.07636952,42.34448806
2019,14900,-71.06672203,42.34278089
2018,9500,-71.06393942,42.34317784
2019,21658,-71.05113183,42.33930831
2018,6000,-71.05050462,42.34056161
2020,1200,-71.05387692,42.33544693
2017,2500,-71.05303383,42.33195638
2016,20849,-71.05374553,42.33371253
2021,2500,-71.06362308,42.27084721
2020,108000,-71.07094946,42.34967616
2018,6400,-71.07461963,42.3455485
2023,16000,-71.07392275,42.34372776
2021,10000,-71.06978012,42.34595658
2010,600,-71.07326571,42.34484813
2014,6000,-71.0540633,42.33469932
2018,1000,-71.07570188,42.33474546
2014,1200,-71.06817095,42.34832016
2022,6250,-71.06790404,42.34877746
2022,409868,-71.15396471,42.34410882
2014,210,-71.08295128,42.33305991
2020,31460,-71.11816662,42.26840675
2014,1500,-71.11875993,42.26819972
2014,500,-71.03885658,42.33282366
2022,985.5,-71.06938585,42.34680505
2018,500,-71.07241105,42.34678589
2023,37424,-71.07139776,42.34470188
2022,1000,-71.07880865,42.34264055
2020,20000,-71.07660872,42.34394445
2023,4500,-71.06829226,42.33953836
2019,2769,-71.05135521,42.33398959
2017,500,-71.0507492,42.34090161
2019,1000,-71.05224758,42.33399081
2020,1200,-71.05330673,42.33506637
2018,500,-71.05312981,42.33421449
2020,500,-71.07309492,42.34576483
2021,900,-71.07337015,42.34588755
2023,1400,-71.07025593,42.34842122
2017,13000,-71.05390801,42.33457439
2015,251000,-71.06860701,42.34904225
2023,4143,-71.06763303,42.34898213
2015,2500,-71.04675165,42.28101085
2015,6000,-71.04174844,42.28523408
2023,24000,-71.07396415,42.34487076
2020,10000,-71.0724168,42.34558492
2024,44000,-71.07506833,42.34522739
2013,639900,-71.07570286,42.34270816
2023,450,-71.05386022,42.31571626
2022,2698.15,-71.11900225,42.28812865
2019,899,-71.06632929,42.38017844
2016,10000,-71.0477675,42.28753819
2019,4266,-71.05195723,42.34109106
2010,0,-71.0687267,42.34446383
2023,5000,-71.06860102,42.34441974
2016,2505,-71.06898724,42.34456262
2024,50000,-71.03962442,42.33097556
2023,20850,-71.11509747,42.30247655
2021,3000,-71.04318405,42.33481805
2018,10000,-71.06378628,42.27471123
2014,1500,-71.06038802,42.27759843
2015,1800,-71.02696761,42.33632649
2019,32250,-71.0269713,42.33643749
2023,4000,-71.02609418,42.33607513
2019,7600,-71.02573869,42.33608173
2014,5000,-71.05290778,42.32209895
2021,5000,-71.05167819,42.3377923
2021,750000,-71.05174421,42.33785938
2012,0,-71.0508073,42.33733496
2023,6280,-71.04198082,42.31926115
2022,5000,-71.14274938,42.28916023
2024,38604,-71.0582274,42.37518358
2024,35000,-71.05799002,42.37473852
2022,425000,-71.05798372,42.37521736
2019,1500,-71.08183911,42.34228275
2015,710,-71.07046496,42.34428021
2016,4937,-71.06935353,42.34364968
2012,1200,-71.04805754,42.33537019
2013,200000,-71.01266081,42.38522821
2010,22000,-71.07522412,42.33541929
2022,7500,-71.05214568,42.34079229
2021,3579.64,-71.05203757,42.34074302
2015,4200,-71.05208924,42.34050622
2015,4000,-71.15692961,42.34807631
2016,2500,-71.06317672,42.37940381
2023,15000,-71.06966211,42.34673749
2023,8890,-71.11430882,42.29577215
2021,2000,-71.10150356,42.34662334
2022,4500,-71.07293537,42.35417309
2013,1000000,-71.07323496,42.35409165
2021,1064500,-71.05428961,42.35747926
2024,39227,-71.05424282,42.35727734
2018,1000,-71.10631264,42.31425141
2022,6100,-71.05147262,42.31279474
2014,300000,-71.05182506,42.31290692
2016,4500,-71.05230305,42.31094892
2024,90196.64,-71.08106705,42.34419065
2017,0,-71.05567528,42.36500265
2022,1500,-71.0559256,42.36497933
2023,500,-71.05594451,42.3651212
2024,6000,-71.07187389,42.3434965
2020,750,-71.07043749,42.34279997
2015,8000,-71.07126296,42.3431412
2017,7000,-71.07096857,42.34289298
2023,3000,-71.07042853,42.3424013
2011,0,-71.07074476,42.34268832
2022,3770,-71.13294378,42.29185107
2022,600,-71.1110395,42.24888077
2024,100,-71.08660395,42.34875494
2023,15000,-71.13529286,42.35645054
2024,100,-71.11461314,42.28149569
2016,37200,-71.08378786,42.35174628
2023,15430,-71.07012458,42.34455441
2019,1000,-71.0700436,42.34463812
2017,33000,-71.07437288,42.34455312
2016,500,-71.14932293,42.29014175
2021,27000,-71.0434232,42.33702287
2019,500,-71.04857109,42.33821213
2018,1000000,-71.11066079,42.31187501
2022,2600,-71.11086364,42.31175326
2023,850,-71.06800576,42.34346941
2023,8500,-71.04746651,42.33781362
2024,8000,-71.04532455,42.33610042
2021,3900,-71.04139176,42.33595688
2018,250,-71.07363571,42.34108798
2012,6487,-71.05272416,42.28243857
2018,15000,-71.04756547,42.28285691
2012,6112,-71.0500345,42.28218249
2022,1000,-71.04975639,42.33708857
2016,500000,-71.0478517,42.33543126
2021,16000,-71.07335722,42.3381878
2013,800,-71.07707075,42.33938424
2020,0,-71.07296686,42.3449292
2023,4000,-71.07841309,42.34297112
2020,8703,-71.07705514,42.34306956
2023,831000,-71.052602,42.333811
2012,0,-71.05119189,42.33436149
2017,1600,-71.05360971,42.3343604
2017,4000,-71.05440126,42.33496467
2021,5000,-71.05219016,42.33260572
2023,8000,-71.07350161,42.34527917
2010,15000,-71.0776255,42.34271231
2015,4600,-71.05392348,42.33380291
2023,0,-71.05188253,42.33989784
2023,2500,-71.05266656,42.34154577
2013,7500,-71.05312243,42.33555172
2022,4900,-71.05359884,42.334684
2019,1190,-71.07003429,42.34842074
2022,21500,-71.07493108,42.34647921
2021,355050,-71.07409035,42.34483705
2017,3000,-71.0739186,42.3457378
2023,15000,-71.05341259,42.33548671
2021,3000,-71.07282947,42.34702246
2017,8958.41,-71.07723241,42.33818061
2023,2500,-71.03885815,42.33702765
2021,34000,-71.04084419,42.33625905
2021,500,-71.0691533,42.34260622
2013,21500,-71.06852233,42.3429713
2022,6500,-71.0740601,42.34629865
2014,1701,-71.0744955,42.34558194
2012,6000,-71.07433047,42.34826428
2021,2200,-71.07155419,42.34369888
2021,1250,-71.0710229,42.34329554
2023,9700,-71.07061274,42.34294827
2018,1500,-71.07085323,42.34279302
2023,3800,-71.07070543,42.34262687
2022,3000,-71.0716495,42.34341597
2023,21510,-71.15565224,42.29081145
2021,4000,-71.15517091,42.29044672
2011,6600,-71.1550683,42.2907623
2021,29850,-71.01734008,42.38329088
2018,6315,-71.11301108,42.24850577
2020,1800,-71.14131264,42.24949369
2016,140000,-71.14098289,42.24956041
2013,0,-71.03735628,42.38179934
2014,2000,-71.03741554,42.38155907
2023,3000,-71.03766763,42.38180034
2021,28100,-71.11391916,42.32220115
2022,36734,-71.10461642,42.26263891
2021,25910,-71.10864079,42.31070549
2013,55122,-71.10832827,42.31059945
2023,2000,-71.05565024,42.34292864
2018,1955,-71.15431103,42.34558547
2022,6000,-71.06471186,42.27846229
2023,9000,-71.06587451,42.27874247
2021,10060,-71.11695355,42.25337718
2022,12975,-71.07583423,42.32283221
2020,0,-71.12935448,42.25722554
2014,0,-71.1359256,42.24411992
2019,2995,-71.0487221,42.33785595
2014,8700,-71.04845015,42.33813391
2011,271500,-71.05098462,42.33578966
2017,5000,-71.04995339,42.33670864
2012,0,-71.05110356,42.33469454
2013,0,-71.11089503,42.31664007
2023,9000,-71.16667405,42.29218011
2022,165,-71.16656645,42.29245626
2016,215990,-71.00464333,42.39114556
2011,100,-71.08894071,42.28782225
2021,111000,-71.09602092,42.33713666
2021,380600,-71.10410911,42.3131391
2019,1250,-71.05786129,42.29514152
2021,147330,-71.07558915,42.30558359
2017,2100,-71.10313669,42.32173366
2022,300,-71.07358714,42.29320992
2021,6000,-71.0737643,42.29316132
2013,4677,-71.16329105,42.2861947
2019,5005.09,-71.07970879,42.31655305
2021,9500,-71.06798635,42.29076782
2019,1000,-71.06813859,42.29071991
2022,17900,-71.06829964,42.29066981
2010,100,-71.07705883,42.33844391
2017,7650,-71.14923091,42.27493381
2023,6000,-71.04476109,42.33662716
2020,12047,-71.04481456,42.33666067
2023,2351.8,-71.04500884,42.33661577
2020,33000,-71.09394199,42.28885727
2024,39000,-71.06070586,42.35601204
2022,1000,-71.12139074,42.27692648
2014,0,-71.11315253,42.24863776
2016,5772,-71.06722533,42.38177647
2017,1800,-71.11336273,42.32256063
2016,1000,-71.15341308,42.34549844
2018,200,-71.15424861,42.34573232
2022,16795,-71.07577276,42.32321526
2024,2800,-71.07639725,42.32288337
2018,1095,-71.06765006,42.31483903
2017,500,-71.01006932,42.38971354
2016,500,-71.10590192,42.26980334
2022,13000,-71.07056224,42.2867223
2011,0,-71.05633993,42.29904761
2011,0,-71.05630041,42.29896338
2017,1000,-71.0567729,42.29885799
2021,3773,-71.11347768,42.32171544
2023,10990,-71.11377612,42.32166741
2020,0,-71.05536993,42.34275993
2019,8900,-71.11084056,42.31631098
2020,27300,-71.08071388,42.35295598
2021,87740,-71.07926584,42.35308833
2023,13000,-71.07917876,42.35291078
2017,7022,-71.11900629,42.26858969
2021,15000,-71.13419666,42.28499114
2014,230,-71.03931967,42.33236303
2010,3183,-71.07339034,42.34267988
2016,1500,-71.07345641,42.34263998
2021,500,-71.10717622,42.32040433
2024,600,-71.14142104,42.27908275
2024,16228,-71.13602663,42.35520942
2020,712000,-71.07230304,42.34321132
2021,100000,-71.07147558,42.34243831
2013,0,-71.03841446,42.33743314
2023,1250,-71.04589524,42.35259541
2021,7000,-71.10448688,42.26182079
2016,254750,-71.05767622,42.32545117
2023,1785000,-71.10717801,42.32012496
2021,1200,-71.14108336,42.27892413
2023,12048,-71.07153335,42.34248881
2019,7500,-71.07109679,42.34216947
2013,2000,-71.07115184,42.3422164
2013,27400,-71.07234781,42.34326645
2016,800,-71.07141543,42.34238924
2023,3853138,-71.07120793,42.34226294
2016,147000,-71.09726749,42.32305271
2021,1500,-71.0826385,42.33286906
2024,5000,-71.10444968,42.26099617
2019,3967.56,-71.10450337,42.26196065
2018,600,-71.0578933,42.32550832
2011,400,-71.05778464,42.32547748
2020,800,-71.05736948,42.3253653
2011,10685,-71.10844452,42.31060906
2017,248500,-71.02234491,42.3805837
2019,4000,-71.02200403,42.38058857
2019,10773,-71.13613647,42.35863652
2024,10911.7,-71.0602573,42.35598133
2015,1000,-71.10734265,42.32027594
2022,10000,-71.07224512,42.34316146
2020,20000,-71.07170923,42.34263749
2024,16000,-71.07135526,42.3423398
2016,7500,-71.09622633,42.32275811
2018,9000,-71.10454634,42.26223287
2023,62409,-71.10457197,42.26236894
2022,4000,-71.11065534,42.31625123
2012,13600,-71.07987259,42.35280411
2023,155470,-71.08042289,42.35303097
2023,7543.69,-71.11370051,42.30467845
2012,15200,-71.05849641,42.3250556
2020,2400,-71.03400318,42.33636981
2021,7000,-71.1185208,42.29101708
2021,200000,-71.13217588,42.36092439
2019,518,-71.07311753,42.3541252
2017,8500,-71.06276088,42.34810323
2019,150,-71.06281961,42.34792264
2020,2200,-71.10467416,42.3151686
