Year,j_new_construction,j_renovation,j_occupancy,ownerType,j_zip,valuation,Number_ParID,j_parcel_id,Long,Lat
2013,FALSE,FALSE,1-2FAM,*,2124,6726.3,1404428010,1404428010,-71.09050528,42.2901563
2021,FALSE,FALSE,1-2FAM,t,2135,1000,2203916000,2203916000,-71.1636395,42.35042799
2018,FALSE,FALSE,1Unit,*,2130,800,1902366000,1902366000,-71.12551084,42.31114763
2022,FALSE,TRUE,1-2FAM,*,2125,200,1300006000,1300006000,-71.07328159,42.32081142
2020,FALSE,TRUE,1-2FAM,*,2136,22100,1812447000,1812447000,-71.14207565,42.24184369
2017,FALSE,FALSE,Comm,*,2126,329,1800851000,1800851000,-71.09317586,42.27645476
2019,FALSE,TRUE,1-2FAM,*,2132,6371.54,2010199000,2010199000,-71.1642953,42.26381165
2019,FALSE,FALSE,1-2FAM,*,2124,9500,1403693000,1403693000,-71.08193867,42.28734077
2022,FALSE,FALSE,1-3FAM,*,2126,7225,1404116000,1404116000,-71.09055886,42.28031673
2010,FALSE,TRUE,1Unit,t,2135,300,2203953009,2203953009,-71.1652878,42.35473662
2021,FALSE,TRUE,1-3FAM,*,2124,16195,1700029000,1700029000,-71.0742598,42.29902025
2018,FALSE,TRUE,1-3FAM,c,2130,304500,1102343000,1102343000,-71.10354998,42.30969289
2019,FALSE,TRUE,1-2FAM,*,2130,7875,1901597000,1901597000,-71.12194602,42.31244493
2018,FALSE,TRUE,1-3FAM,*,2122,3800,1503056000,1503056000,-71.06275427,42.30876464
2019,FALSE,FALSE,1-2FAM,*,2136,21875,1812715000,1812715000,-71.13500495,42.24077826
2022,FALSE,FALSE,1-2FAM,*,2136,1895,1812770000,1812770000,-71.13615311,42.23884817
2021,FALSE,TRUE,1-2FAM,*,2135,1000,2204253000,2204253000,-71.15790661,42.35317322
2018,FALSE,FALSE,1-2FAM,*,2124,300,1403703010,1403703010,-71.0809183,42.28721156
2017,FALSE,FALSE,1-2FAM,*,2136,500,1810429000,1810429000,-71.11321537,42.24671645
2018,FALSE,TRUE,1-3FAM,*,2130,3474.72,1101342000,1101342000,-71.10044944,42.31442608
2016,FALSE,TRUE,1-3FAM,c,2130,10000,1101338000,1101338000,-71.10081275,42.31407706
2020,FALSE,FALSE,1-2FAM,t,2132,21850,2003982000,2003982000,-71.14903139,42.29428342
2012,FALSE,FALSE,1-2FAM,*,2131,4345.31,2003608000,2003608000,-71.13523716,42.29626497
2014,FALSE,TRUE,1-2FAM,*,2131,2500,2003698000,2003698000,-71.1372942,42.29460992
2016,FALSE,FALSE,1-2FAM,*,2136,5785,1809897000,1809897000,-71.12402566,42.2424176
2012,FALSE,FALSE,1-2FAM,*,2135,150,2203742000,2203742000,-71.17415613,42.35063097
2019,TRUE,FALSE,1-3FAM,c,2135,600000,2203746000,2203746000,-71.1738123,42.35116615
2018,FALSE,FALSE,1-3FAM,*,2122,1400,1500356000,1500356000,-71.05944384,42.30775613
2022,FALSE,TRUE,1-2FAM,t,2135,320000,2204380000,2204380000,-71.15947725,42.35241781
2022,FALSE,FALSE,1-2FAM,t,2131,8200,1805676000,1805676000,-71.12207122,42.27672651
2022,FALSE,TRUE,1-2FAM,*,2132,3000,2004068000,2004068000,-71.15024133,42.29348054
2022,FALSE,FALSE,1-2FAM,*,2136,8000,1808397000,1808397000,-71.12518088,42.27173344
2013,FALSE,FALSE,1-2FAM,*,2124,15000,1701967000,1701967000,-71.07898052,42.28607871
2022,FALSE,FALSE,1-2FAM,*,2124,3000,1604831000,1604831000,-71.0645915,42.2824365
2022,FALSE,TRUE,1-2FAM,t,2135,1500,2203772000,2203772000,-71.16896041,42.3500955
2015,FALSE,TRUE,1-4FAM,*,2126,600,1800861000,1800861000,-71.09240851,42.27919358
2013,FALSE,TRUE,1-2FAM,c,2135,1200,2102834000,2102834000,-71.15000045,42.34493819
2014,FALSE,TRUE,1-3FAM,*,2126,29000,1800880000,1800880000,-71.09115019,42.27892195
2020,FALSE,TRUE,1-2FAM,c,2132,1500,2010798000,2010798000,-71.15900204,42.26007152
2020,FALSE,TRUE,1-2FAM,*,2122,3315,1602208000,1602208000,-71.05009548,42.29049117
2013,FALSE,FALSE,1-2FAM,*,2126,199,1704011003,1704011003,-71.07653727,42.27451291
2022,FALSE,FALSE,1-2FAM,*,2132,19000,2004150000,2004150000,-71.15435503,42.29332825
2014,FALSE,FALSE,1Unit,*,2130,2800,1904530000,1904530000,-71.11426331,42.29129789
2021,FALSE,TRUE,1-2FAM,*,2119,9600,1101312000,1101312000,-71.10032567,42.31572422
2011,FALSE,FALSE,1-2FAM,*,2122,9000,1501485000,1501485000,-71.06264744,42.30250849
2022,FALSE,TRUE,Comm,c,2122,8000,1600754000,1600754000,-71.06070055,42.29926065
2022,FALSE,FALSE,1-3FAM,*,2122,30000,1500485010,1500485010,-71.06049733,42.30498116
2016,FALSE,FALSE,1-2FAM,*,2124,9000,1603184000,1603184000,-71.05616267,42.28729059
2022,FALSE,FALSE,1-2FAM,*,2126,10000,1801725000,1801725000,-71.09963164,42.26626096
2022,FALSE,FALSE,1-3FAM,t,2126,6240.92,1404140000,1404140000,-71.09034539,42.28058134
2017,FALSE,TRUE,1-3FAM,*,2126,4750,1404073000,1404073000,-71.0896399,42.28106985
2022,FALSE,FALSE,1-2FAM,*,2124,300,1702115000,1702115000,-71.08172659,42.28371044
2018,FALSE,FALSE,1-2FAM,*,2132,650,2010784005,2010784005,-71.16129617,42.26151314
2013,FALSE,FALSE,1-2FAM,*,2131,10981,1904421000,1904421000,-71.11245378,42.28732407
2018,FALSE,TRUE,1-2FAM,*,2130,600,1901546000,1901546000,-71.12097703,42.31118568
2010,FALSE,TRUE,1-2FAM,*,2132,9000,2009864000,2009864000,-71.16324594,42.26694187
2018,FALSE,FALSE,1-2FAM,*,2119,850,1300432000,1300432000,-71.07682719,42.31799507
2013,FALSE,FALSE,1-3FAM,*,2125,3000,1300102000,1300102000,-71.074284,42.31968383
2021,FALSE,TRUE,1-3FAM,*,2125,1500,1502065000,1502065000,-71.07201867,42.30933173
2021,FALSE,FALSE,1-2FAM,*,2132,82900,2010166000,2010166000,-71.16463487,42.26385624
2021,FALSE,FALSE,1-2FAM,t,2126,6615,1704001008,1704001008,-71.07673086,42.27417575
2020,FALSE,FALSE,1-3FAM,*,2126,6758,1704014000,1704014000,-71.07548836,42.27386984
2013,FALSE,TRUE,Multi,*,2120,371000,1000416000,1000416000,-71.09907935,42.32779785
2016,FALSE,FALSE,1-2FAM,*,2122,18726,1601887000,1601887000,-71.05626277,42.29315549
2015,FALSE,FALSE,1-4FAM,*,2126,3900,1703812000,1703812000,-71.07402678,42.27307545
2018,FALSE,FALSE,1-2FAM,*,2131,500,1904416000,1904416000,-71.11291495,42.28689076
2010,FALSE,FALSE,1-2FAM,*,2131,8011,1804854000,1804854000,-71.12187341,42.27254884
2011,FALSE,TRUE,1-3FAM,*,2119,14500,1101603000,1101603000,-71.09753857,42.31356628
2018,FALSE,TRUE,1-2FAM,*,2126,3900,1804227000,1804227000,-71.107417,42.26467428
2022,TRUE,FALSE,1-2FAM,*,2124,500,1603449000,1603449000,-71.05754015,42.28450437
2018,FALSE,FALSE,1-3FAM,*,2122,3632,1503024000,1503024000,-71.06171927,42.30889587
2021,FALSE,TRUE,1-2FAM,*,2135,5000,2205628000,2205628000,-71.16641736,42.34634789
2022,FALSE,FALSE,Other,b,2135,200,2205190000,2205190000,-71.15941629,42.3476654
2012,FALSE,TRUE,1-2FAM,*,2135,20000,2205244000,2205244000,-71.15930123,42.34285106
2021,FALSE,FALSE,1-2FAM,*,2132,2603,2003618000,2003618000,-71.13726069,42.29526417
2010,FALSE,FALSE,1-2FAM,*,2135,16078,2205644000,2205644000,-71.16252673,42.34626689
2018,FALSE,FALSE,VacLd,t,2130,350,1901960000,1901960000,-71.11481924,42.31467082
2015,FALSE,TRUE,1-2FAM,*,2135,500,2205587000,2205587000,-71.1658347,42.34297384
2016,FALSE,FALSE,1-2FAM,*,2135,200,2204128000,2204128000,-71.15815663,42.35018362
2020,FALSE,TRUE,1-7FAM,*,2130,16633.3,1102460000,1102460000,-71.10075107,42.31054848
2021,FALSE,TRUE,Comm,*,2130,78000,1902312000,1902312000,-71.13186455,42.31024764
2017,FALSE,TRUE,Multi,c,2130,500,1904778000,1904778000,-71.11607705,42.29540406
2020,FALSE,TRUE,1-2FAM,*,2119,300,1101084000,1101084000,-71.09869677,42.31740498
2014,FALSE,FALSE,1-2FAM,c,2132,2000,2010543000,2010543000,-71.17097049,42.27246247
2019,FALSE,TRUE,,t,2122,4000,1601142000,1601142000,-71.0590617,42.29289073
2014,FALSE,FALSE,1-2FAM,*,2126,214,1803687000,1803687000,-71.10405642,42.26893093
2016,FALSE,FALSE,1-2FAM,*,2132,4500,2010227000,2010227000,-71.16367877,42.26578596
2017,FALSE,FALSE,1-2FAM,*,2132,5450,2006643016,2006643016,-71.15950756,42.28902094
2021,FALSE,FALSE,1-2FAM,*,2125,11175.24,1303265000,1303265000,-71.05448765,42.32080015
2014,FALSE,TRUE,1-3FAM,c,2130,1500,1901434000,1901434000,-71.1189796,42.30708986
2011,FALSE,TRUE,1-2FAM,*,2130,500,1902224000,1902224000,-71.12381355,42.31330057
2022,TRUE,FALSE,1-4FAM,c,2135,1237400,2205527000,2205527000,-71.16777672,42.34638205
2021,FALSE,FALSE,1-2FAM,t,2131,308902,1805689000,1805689000,-71.12325131,42.27784486
2020,FALSE,FALSE,1-2FAM,*,2126,12400,1803538000,1803538000,-71.10798867,42.27060535
2019,FALSE,TRUE,1-2FAM,*,2130,4000,1904983000,1904983000,-71.1169685,42.29008229
2017,FALSE,FALSE,1-2FAM,*,2132,6110,2004032000,2004032000,-71.14805186,42.29616434
2017,FALSE,FALSE,1-3FAM,c,2122,1000,1500498000,1500498000,-71.06024813,42.30543213
2019,FALSE,TRUE,1-7FAM,t,2122,2500,1603873000,1603873000,-71.04941113,42.28906466
2021,FALSE,FALSE,Comm,*,2131,500,2003597002,2003597002,-71.13130575,42.29800991
2021,FALSE,FALSE,1-2FAM,*,2125,39450,1300905000,1300905000,-71.07426187,42.31413454
2022,FALSE,TRUE,1-3FAM,*,2125,10000,1300909000,1300909000,-71.07347399,42.31409913
2015,FALSE,TRUE,1-3FAM,c,2125,20000,1300898000,1300898000,-71.07513064,42.31421438
2022,FALSE,FALSE,1-3FAM,*,2126,7600,1800054003,1800054003,-71.08161953,42.27062317
2021,FALSE,FALSE,1Unit,*,2136,15000,1810862000,1810862000,-71.11179578,42.25292464
2019,FALSE,FALSE,1-2FAM,*,2136,3500,1808687000,1808687000,-71.12918243,42.26625202
2018,FALSE,TRUE,1-2FAM,c,2124,190000,1603230000,1603230000,-71.05531068,42.2859614
2016,FALSE,FALSE,1-2FAM,c,2135,10000,2203953000,2203953000,-71.16456109,42.35496798
2021,FALSE,FALSE,1-2FAM,*,2124,6000,1603251000,1603251000,-71.05513455,42.28656787
2021,FALSE,TRUE,1-3FAM,*,2124,1400,1404342000,1404342000,-71.08962907,42.292573
2011,FALSE,FALSE,Comm,*,2132,1301.35,2010424000,2010424000,-71.16729161,42.27542486
2018,FALSE,FALSE,1-2FAM,*,2136,6200,1809678000,1809678000,-71.12882114,42.23491259
2015,FALSE,FALSE,1-2FAM,c,2132,13000,2001760000,2001760000,-71.14873801,42.28503672
2020,FALSE,FALSE,1-2FAM,*,2124,800,1700157000,1700157000,-71.07786918,42.29640259
2019,FALSE,FALSE,1-2FAM,*,2132,46500,2005706000,2005706000,-71.1469368,42.28724979
2021,FALSE,FALSE,1-2FAM,*,2124,1500,1603163000,1603163000,-71.05985765,42.28819106
2016,FALSE,FALSE,1-3FAM,c,2136,2900,1810410000,1810410000,-71.11661071,42.24782691
2022,FALSE,FALSE,1-2FAM,*,2136,2500,1809872023,1809872023,-71.12511426,42.23997561
2015,FALSE,TRUE,1-3FAM,c,2130,3500,1102384000,1102384000,-71.09890724,42.31199068
2020,FALSE,TRUE,1-3FAM,c,2130,3000,1102308000,1102308000,-71.10266781,42.31104299
2018,FALSE,TRUE,1Unit,t,2124,3000,1605092000,1605092000,-71.05791614,42.28064441
2016,FALSE,FALSE,1-2FAM,t,2124,1000,1604989000,1604989000,-71.06090017,42.27996756
2019,FALSE,FALSE,1-2FAM,*,2136,15200,1812083000,1812083000,-71.13176334,42.25068507
2016,FALSE,FALSE,1-2FAM,*,2136,14000,1808277000,1808277000,-71.12529345,42.26636233
2022,FALSE,FALSE,1-2FAM,*,2131,5000,2001363000,2001363000,-71.13863436,42.28644886
2013,FALSE,TRUE,1-2FAM,*,2119,490,1100129000,1100129000,-71.0952071,42.3276793
2021,FALSE,FALSE,1-2FAM,*,2126,4500,1704017001,1704017001,-71.0742947,42.27419941
2010,FALSE,FALSE,1-2FAM,*,2126,18000,1803593000,1803593000,-71.10598417,42.26895194
2021,FALSE,FALSE,7More,t,2124,38000,1603317000,1603317000,-71.05752406,42.28566806
2012,FALSE,TRUE,1-2FAM,*,2136,1500,1812088000,1812088000,-71.13231666,42.25011744
2022,FALSE,TRUE,1-3FAM,c,2136,100000,1807983000,1807983000,-71.12144753,42.26558629
2015,FALSE,TRUE,1-2FAM,o,2119,1385,1200196000,1200196000,-71.08111835,42.32494493
2018,FALSE,FALSE,1-3FAM,*,2119,13000,1200191000,1200191000,-71.08161978,42.3253059
2016,FALSE,FALSE,1-2FAM,*,2132,2130,2010142000,2010142000,-71.16496085,42.26539536
2013,FALSE,FALSE,1-2FAM,*,2131,8400,2000545000,2000545000,-71.1373019,42.27931117
2019,FALSE,TRUE,1-2FAM,*,2131,3500,1805791000,1805791000,-71.13153286,42.27187568
2011,FALSE,FALSE,1-3FAM,t,2124,1700,1700300000,1700300000,-71.07397308,42.29583605
2014,FALSE,FALSE,1-3FAM,*,2136,8000,1807735000,1807735000,-71.12047763,42.26855466
2017,FALSE,FALSE,1-2FAM,*,2135,4585,2204315000,2204315000,-71.15541208,42.35431014
2022,FALSE,TRUE,1-2FAM,*,2131,6902.95,2001426000,2001426000,-71.14279943,42.28572437
2021,FALSE,FALSE,1-2FAM,*,2131,18971,2001101000,2001101000,-71.13811329,42.28323097
2020,FALSE,TRUE,1-2FAM,*,2124,35400,1402253000,1402253000,-71.07926245,42.29257921
2018,FALSE,FALSE,1-2FAM,*,2136,5760,1808571000,1808571000,-71.12790907,42.27022247
2010,FALSE,FALSE,1-3FAM,*,2124,6100,1700291000,1700291000,-71.07268663,42.29597202
2016,FALSE,FALSE,1-2FAM,*,2132,1000,2012200000,2012200000,-71.15081908,42.26355312
2020,FALSE,FALSE,1-2FAM,c,2136,2000,1808125000,1808125000,-71.11921034,42.26221978
2022,FALSE,FALSE,1-3FAM,*,2136,10000,1808024000,1808024000,-71.12231435,42.26387863
2021,FALSE,TRUE,Comm,*,2119,27500,1101536000,1101536000,-71.09864048,42.31512086
2016,FALSE,FALSE,1-2FAM,*,2132,2000,2009904000,2009904000,-71.16435479,42.26655807
2017,FALSE,FALSE,1-2FAM,*,2132,1850,2010783000,2010783000,-71.16207284,42.2592504
2021,FALSE,FALSE,Comm,c,2132,2500,2010822000,2010822000,-71.16070291,42.25865096
2022,FALSE,FALSE,Multi,*,2124,11785,1604753000,1604753000,-71.0638853,42.28563104
2022,FALSE,TRUE,1-2FAM,*,2135,5520,2204485000,2204485000,-71.16933181,42.34937084
2016,FALSE,TRUE,1-2FAM,c,2131,16000,1805862000,1805862000,-71.13018823,42.27054044
2021,FALSE,FALSE,1-2FAM,*,2136,1000,1808717000,1808717000,-71.1278882,42.26701254
2021,FALSE,FALSE,1-2FAM,*,2124,19305,1402257010,1402257010,-71.07946744,42.29310149
2015,FALSE,TRUE,1-3FAM,c,2135,30000,2203846000,2203846000,-71.1649716,42.35182166
2022,FALSE,FALSE,1-2FAM,*,2135,25615,2202983000,2202983000,-71.16269522,42.35267714
2015,FALSE,FALSE,1-2FAM,*,2135,8567,2202890000,2202890000,-71.15927712,42.3561419
2015,FALSE,FALSE,1-2FAM,*,2135,20626.3,2202926000,2202926000,-71.1607945,42.3556372
2019,FALSE,TRUE,Comm,c,2135,285000,2202908000,2202908000,-71.15964131,42.35630248
2022,FALSE,FALSE,1-2FAM,*,2136,6500,1811998007,1811998007,-71.13268017,42.2518931
2019,FALSE,FALSE,1-2FAM,*,2124,14775,1700090000,1700090000,-71.07587434,42.29721797
2018,FALSE,FALSE,1-2FAM,*,2124,300,1700081000,1700081000,-71.07409764,42.29732957
2018,FALSE,FALSE,1-2FAM,*,2135,500,2203789000,2203789000,-71.1717654,42.35007287
2014,FALSE,FALSE,1-2FAM,*,2135,16369,2204440000,2204440000,-71.17405596,42.3499897
2021,FALSE,FALSE,1-2FAM,*,2131,900,1808521002,1808521002,-71.12867548,42.27053605
2021,FALSE,TRUE,1-2FAM,*,2121,9500,1402427000,1402427000,-71.07723732,42.2993802
2020,FALSE,TRUE,1-2FAM,*,2124,5000,1402273000,1402273000,-71.07867907,42.29357467
2013,FALSE,TRUE,1-2FAM,*,,8415,1812282220,1812282220,-71.14286402,42.25431727
2022,FALSE,FALSE,1-2FAM,*,2124,18550,1700535000,1700535000,-71.07365207,42.29251811
2012,FALSE,TRUE,Multi,*,2135,500,2202494000,2202494000,-71.15407797,42.35174974
2019,FALSE,FALSE,1-2FAM,*,2131,6549.3,2001512000,2001512000,-71.14552984,42.28519877
2019,FALSE,FALSE,1-2FAM,*,2124,2500,1700264000,1700264000,-71.07523105,42.29549042
2022,FALSE,FALSE,Comm,*,2135,1200,2202344000,2202344000,-71.1502494,42.3501499
2014,FALSE,TRUE,1-2FAM,*,2136,9575,1811626000,1811626000,-71.12798955,42.2558409
2018,FALSE,TRUE,1-2FAM,*,2135,26700,2204194000,2204194000,-71.15726411,42.34981055
2021,FALSE,TRUE,1-4FAM,*,2124,3000,1700531000,1700531000,-71.07294202,42.29273842
2014,FALSE,TRUE,1-2FAM,*,2136,10270,1808673000,1808673000,-71.12934298,42.26685156
2021,FALSE,TRUE,1-2FAM,*,2135,300,2203515000,2203515000,-71.16906496,42.35327919
2016,FALSE,TRUE,1-3FAM,*,2122,2000,1501565000,1501565000,-71.06234252,42.30116484
2019,FALSE,FALSE,1-2FAM,*,2130,4000,1904540000,1904540000,-71.11357632,42.29153603
2019,FALSE,TRUE,1-3FAM,c,2125,31000,1303332000,1303332000,-71.05417236,42.31911236
2010,FALSE,FALSE,1-2FAM,*,2122,7000,1602090000,1602090000,-71.05425236,42.28902941
2016,FALSE,FALSE,1-2FAM,t,2130,200,1900025020,1900025020,-71.10408364,42.3187797
2014,FALSE,TRUE,1-2FAM,*,2131,489,1804885000,1804885000,-71.12434678,42.27580914
2021,FALSE,FALSE,1Unit,*,2467,800,2003875000,2003875000,-71.1426305,42.29960403
2015,FALSE,FALSE,1-2FAM,*,2131,300,2003707000,2003707000,-71.13790477,42.29418092
2017,FALSE,FALSE,1-2FAM,*,2132,4000,2007175000,2007175000,-71.15594747,42.29533495
2020,FALSE,TRUE,1-2FAM,*,2131,8224.81,2003813000,2003813000,-71.14135672,42.29365401
2019,FALSE,FALSE,1-2FAM,*,2124,4987.37,1604775000,1604775000,-71.06210643,42.28125695
2015,FALSE,TRUE,1-3FAM,*,2124,10800,1404220000,1404220000,-71.08787169,42.29598546
2021,FALSE,TRUE,1-2FAM,*,2124,6000,1603479000,1603479000,-71.058979,42.28443421
2022,FALSE,FALSE,Comm,c,2126,240,1403340000,1403340000,-71.08994397,42.28442115
2016,FALSE,TRUE,1-2FAM,*,2135,2000,2203448000,2203448000,-71.16941756,42.3550806
2014,FALSE,TRUE,1-2FAM,*,2126,3500,1800398000,1800398000,-71.07888496,42.2751909
2011,FALSE,FALSE,1Unit,*,2135,335,2203468000,2203468000,-71.17118088,42.35529288
2018,FALSE,FALSE,1-2FAM,*,2122,500,1603223000,1603223000,-71.05485372,42.28636309
2022,FALSE,TRUE,1-2FAM,*,2132,14900,2006415000,2006415000,-71.15818339,42.29039888
2017,FALSE,FALSE,1-7FAM,*,2130,3900,1904571000,1904571000,-71.11328361,42.29050471
2019,FALSE,TRUE,1-2FAM,*,2126,3800,1800027000,1800027000,-71.08078635,42.27021866
2019,FALSE,TRUE,1-2FAM,*,2131,14200,1805878000,1805878000,-71.12846021,42.27196531
2019,FALSE,FALSE,1-2FAM,*,2126,3200,1803989000,1803989000,-71.10977923,42.26935737
2015,TRUE,FALSE,1-3FAM,c,2126,250000,1404077000,1404077000,-71.08911437,42.2808303
2017,FALSE,FALSE,1-2FAM,*,2126,3210,1800901000,1800901000,-71.09298031,42.27853996
2021,FALSE,FALSE,1-2FAM,*,2124,21888,1403736000,1403736000,-71.08403098,42.28443538
2021,FALSE,FALSE,1-3FAM,*,2130,35916,1102514000,1102514000,-71.10152422,42.30882249
2013,FALSE,FALSE,1-2FAM,*,2135,16195,2101974000,2101974000,-71.14656317,42.3448452
2012,FALSE,FALSE,1-3FAM,*,2124,5000,1404294000,1404294000,-71.09044991,42.29337819
2019,FALSE,FALSE,1-2FAM,*,2130,8500,1904559000,1904559000,-71.11273019,42.28903872
2011,FALSE,FALSE,1-3FAM,*,2122,700,1502165000,1502165000,-71.06856048,42.30580505
2020,FALSE,FALSE,1-2FAM,*,2125,2500,1502187000,1502187000,-71.06981968,42.30593253
2021,FALSE,TRUE,1-2FAM,*,2135,12504.96,2205634000,2205634000,-71.16511233,42.34624525
2021,FALSE,TRUE,1-2FAM,*,2130,500,1902254000,1902254000,-71.12733871,42.31230617
2010,FALSE,FALSE,1-2FAM,*,2136,5000,1808518032,1808518032,-71.12740217,42.27237669
2021,FALSE,FALSE,1-3FAM,c,2136,700,1810628003,1810628003,-71.11735837,42.2506487
2020,FALSE,FALSE,1-2FAM,*,2122,3954,1604102000,1604102000,-71.04947694,42.284597
2019,FALSE,FALSE,1-3FAM,*,2122,27800,1500415000,1500415000,-71.05934261,42.30671826
2018,FALSE,FALSE,Comm,c,2123,4179.5,1500535000,1500535000,-71.05999667,42.30234641
2015,FALSE,TRUE,1-2FAM,*,2124,15000,1603381000,1603381000,-71.06008837,42.28418284
2019,FALSE,FALSE,1-2FAM,*,2124,5000,1603092000,1603092000,-71.06354849,42.28643032
2010,FALSE,TRUE,1-3FAM,*,2124,7500,1404364000,1404364000,-71.08988954,42.29108876
2020,FALSE,FALSE,1-2FAM,*,2132,8170,2004031000,2004031000,-71.14787435,42.29618756
2015,FALSE,TRUE,1-3FAM,*,2125,1000,1300607000,1300607000,-71.07437891,42.31650079
2019,FALSE,FALSE,1-2FAM,*,2125,1000,1300427000,1300427000,-71.07737265,42.31820169
2015,FALSE,TRUE,1-2FAM,*,2136,1500,1810848010,1810848010,-71.10982118,42.2506518
2019,FALSE,FALSE,1-2FAM,*,2136,200,1809859009,1809859009,-71.12460634,42.24119184
2016,FALSE,TRUE,Other,*,2130,380000,1901695000,1901695000,-71.11974175,42.3134885
2020,FALSE,TRUE,1-3FAM,c,2124,1200,1404201000,1404201000,-71.08791081,42.29727443
2015,FALSE,TRUE,1-2FAM,*,2132,10000,2002771000,2002771000,-71.14623859,42.27166525
2017,FALSE,FALSE,1-2FAM,*,2136,19050,1809930002,1809930002,-71.12322327,42.24324323
2016,FALSE,FALSE,1-2FAM,*,2136,21000,1809931010,1809931010,-71.12289697,42.24357516
2020,FALSE,FALSE,1-2FAM,t,2121,500,1400069010,1400069010,-71.07594092,42.30679224
2015,FALSE,FALSE,1-2FAM,o,2130,28000,1102256000,1102256000,-71.10305006,42.31145856
2015,FALSE,TRUE,1-2FAM,t,2130,7890,1901931000,1901931000,-71.11464911,42.31268458
2022,FALSE,TRUE,1-2FAM,*,2130,500,1901791000,1901791000,-71.11696299,42.31024169
2015,FALSE,FALSE,1-2FAM,*,2130,10000,1902647000,1902647000,-71.12313133,42.30878511
2020,FALSE,TRUE,Comm,t,2124,15000,1605181000,1605181000,-71.05595699,42.28337952
2018,FALSE,TRUE,1-2FAM,*,2131,1500,2000950000,2000950000,-71.14170859,42.28187296
2011,FALSE,FALSE,1-3FAM,*,2124,10000,1404504000,1404504000,-71.09225462,42.28803533
2017,FALSE,TRUE,1-3FAM,*,2124,4391,1404619000,1404619000,-71.09191691,42.28554266
2015,FALSE,TRUE,1-2FAM,*,2124,2500,1604874000,1604874000,-71.06438073,42.2817674
2015,FALSE,FALSE,Multi,c,2130,15000,1102293000,1102293000,-71.10180129,42.31197919
2022,FALSE,TRUE,1-3FAM,*,2130,60000,1101383000,1101383000,-71.10109866,42.31534592
2021,FALSE,TRUE,1-2FAM,*,2132,7000,2009550000,2009550000,-71.16179001,42.2741263
2018,FALSE,TRUE,1-3FAM,t,2130,8650,1102393000,1102393000,-71.100958,42.31174964
2018,FALSE,FALSE,1-2FAM,t,2131,4830,2001546000,2001546000,-71.14606503,42.28473466
2021,FALSE,TRUE,3unit,t,2122,28500,1603098000,1603098000,-71.05579091,42.28852987
2019,FALSE,FALSE,1-2FAM,*,2132,700,2009664002,2009664002,-71.16466832,42.27105929
2015,FALSE,FALSE,1-2FAM,*,2131,1169,1804861003,1804861003,-71.12150398,42.27359803
2022,FALSE,TRUE,1-2FAM,*,2124,8000,1604057000,1604057000,-71.05283825,42.28330938
2022,FALSE,FALSE,1-2FAM,o,2135,77055.25,2205629000,2205629000,-71.16619338,42.34633094
2019,FALSE,TRUE,Comm,c,2135,3600,2202749000,2202749000,-71.15709623,42.35871053
2015,FALSE,FALSE,1-3FAM,*,2130,1200,1902637001,1902637001,-71.12494522,42.31112828
2020,FALSE,FALSE,1-2FAM,*,2122,18760,1501608000,1501608000,-71.06234393,42.30665583
2019,FALSE,FALSE,1-2FAM,*,2135,4098,2205663000,2205663000,-71.16631836,42.34118247
2018,FALSE,FALSE,1-3FAM,*,2122,4788,1500499000,1500499000,-71.06011942,42.3054649
2014,FALSE,FALSE,1-3FAM,*,2124,1650,1404614000,1404614000,-71.09259262,42.28566682
2013,FALSE,TRUE,1-3FAM,c,2122,120,1501615000,1501615000,-71.06197071,42.30584164
2015,FALSE,FALSE,1-2FAM,*,2130,10000,1904803000,1904803000,-71.11408745,42.29300861
2019,FALSE,FALSE,1-2FAM,*,2126,91701,1703878000,1703878000,-71.07563567,42.27275612
2022,FALSE,TRUE,Mixed,b,2135,34000,2205229000,2205229000,-71.1601971,42.34534042
2021,FALSE,TRUE,1-2FAM,*,2130,11241,1902347018,1902347018,-71.12517637,42.30858573
2016,FALSE,TRUE,1-2FAM,c,2135,13000,2205596000,2205596000,-71.16774168,42.34301228
2013,FALSE,TRUE,1-2FAM,*,2130,10537,1902346001,1902346001,-71.12501345,42.30966033
2014,FALSE,FALSE,1-2FAM,*,2122,23915,1500505000,1500505000,-71.05923045,42.30497979
2019,FALSE,FALSE,1-2FAM,*,2122,40000,1501692000,1501692000,-71.0644604,42.30675948
2011,FALSE,TRUE,1-2FAM,*,2136,1500,1810023000,1810023000,-71.1249674,42.24676609
2021,FALSE,TRUE,Comm,c,2124,8500,1403336000,1403336000,-71.09042148,42.28495336
2021,FALSE,FALSE,1-2FAM,*,2130,17825,1102417000,1102417000,-71.09873443,42.31092464
2022,FALSE,TRUE,1-3FAM,*,2124,7491.34,1404467000,1404467000,-71.091407,42.28830227
2021,FALSE,FALSE,1-3FAM,c,2124,1000,1404503000,1404503000,-71.0923981,42.28806177
